timestamp,event,hw_timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1606940261859705600,pose_received,1606940261859071038,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940261880001024,pose_received,1606940261879074322,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940261899791360,pose_received,1606940261899070607,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940261920209152,pose_received,1606940261919075891,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940261940108032,pose_received,1606940261939070975,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940261959842048,pose_received,1606940261959068560,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940261979960320,pose_received,1606940261979070244,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940261999686912,pose_received,1606940261999071129,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262020536320,pose_received,1606940262019269612,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262040021248,pose_received,1606940262039069598,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262059807488,pose_received,1606940262059069182,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262079649792,pose_received,1606940262079073067,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262100018176,pose_received,1606940262099068251,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262119735040,pose_received,1606940262119074636,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262140151552,pose_received,1606940262139064120,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262159931392,pose_received,1606940262159069305,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262179708160,pose_received,1606940262179078689,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262199684352,pose_received,1606940262199078274,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262220001280,pose_received,1606940262219070458,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262240101632,pose_received,1606940262239069743,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262259702528,pose_received,1606940262259070827,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262280063232,pose_received,1606940262279076812,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262299828992,pose_received,1606940262299066496,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262319610880,pose_received,1606940262319071881,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262339766784,pose_received,1606940262339069765,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262359885824,pose_received,1606940262359070350,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262379626240,pose_received,1606940262379075134,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262399592448,pose_received,1606940262399072619,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262419785472,pose_received,1606940262419066904,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262440022784,pose_received,1606940262439071188,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262459886336,pose_received,1606940262459070973,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262480053248,pose_received,1606940262479069557,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262499719936,pose_received,1606940262499073042,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262520106496,pose_received,1606940262519070926,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262540018688,pose_received,1606940262539087811,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262560188928,pose_received,1606940262559075895,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262579979776,pose_received,1606940262579069280,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262600045568,pose_received,1606940262599072064,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262619590912,pose_received,1606940262619075049,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262639892736,pose_received,1606940262639071433,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262660095744,pose_received,1606940262659067818,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262679739136,pose_received,1606940262679071202,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262699980800,pose_received,1606940262699189086,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262719844864,pose_received,1606940262719072871,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262739725568,pose_received,1606940262739068456,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262759964672,pose_received,1606940262759070940,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262779931392,pose_received,1606940262779070525,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262799906048,pose_received,1606940262799076009,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262821035008,pose_received,1606940262819771090,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262839885568,pose_received,1606940262839068878,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262859726848,pose_received,1606940262859203462,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262879949568,pose_received,1606940262879057148,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262899865344,pose_received,1606940262899068732,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262920120320,pose_received,1606940262919073916,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262940034048,pose_received,1606940262939068601,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262960038400,pose_received,1606940262959169185,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940262979968000,pose_received,1606940262979071270,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263000041728,pose_received,1606940262999068755,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263019954176,pose_received,1606940263019072839,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263039822336,pose_received,1606940263039071224,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263059798528,pose_received,1606940263059074108,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263079805184,pose_received,1606940263079072693,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263099848192,pose_received,1606940263099069078,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263122046720,pose_received,1606940263121458949,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263139876864,pose_received,1606940263139075147,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263160557312,pose_received,1606940263159069832,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263179920384,pose_received,1606940263179071516,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263199814656,pose_received,1606940263199072101,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263219775232,pose_received,1606940263219083086,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263240015360,pose_received,1606940263239070770,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263259732224,pose_received,1606940263259070955,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263279795968,pose_received,1606940263279073839,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263299832320,pose_received,1606940263299071724,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263320123136,pose_received,1606940263319074509,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263339942400,pose_received,1606940263339072393,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263360018944,pose_received,1606940263359067078,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263380603136,pose_received,1606940263380095057,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263399863296,pose_received,1606940263399071447,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263419927552,pose_received,1606940263419072232,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263439933440,pose_received,1606940263439073717,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263460140800,pose_received,1606940263459459899,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263479940864,pose_received,1606940263479074386,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263499550208,pose_received,1606940263499073170,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263520030976,pose_received,1606940263519070255,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263539684864,pose_received,1606940263539070640,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263559973632,pose_received,1606940263559331623,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263580147200,pose_received,1606940263579075709,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263599835136,pose_received,1606940263599070794,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263620598272,pose_received,1606940263619059878,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263640035072,pose_received,1606940263639077163,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263659983616,pose_received,1606940263659327646,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263679685376,pose_received,1606940263679071032,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263700008192,pose_received,1606940263699071617,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263719579392,pose_received,1606940263719072301,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263740016128,pose_received,1606940263739072986,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263760003328,pose_received,1606940263759070871,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263779583744,pose_received,1606940263779071055,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263799643648,pose_received,1606940263799091740,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263819724544,pose_received,1606940263819072225,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263840008192,pose_received,1606940263839073409,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263859983616,pose_received,1606940263859070494,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263880096256,pose_received,1606940263879071079,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263900039168,pose_received,1606940263899069263,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263920039936,pose_received,1606940263919070948,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263939821312,pose_received,1606940263939072332,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263959606016,pose_received,1606940263959072117,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940263980042752,pose_received,1606940263979104102,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264000116736,pose_received,1606940263999075386,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264020305664,pose_received,1606940264019089171,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264039745792,pose_received,1606940264039071156,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264059719680,pose_received,1606940264059070341,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264079881216,pose_received,1606940264079070225,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264099675648,pose_received,1606940264099075310,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264120033280,pose_received,1606940264119330793,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264139630592,pose_received,1606940264139072780,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264159856640,pose_received,1606940264159073664,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264179664128,pose_received,1606940264179070049,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264200172544,pose_received,1606940264199058634,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264219805440,pose_received,1606940264219073119,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264240254976,pose_received,1606940264239069903,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264260169216,pose_received,1606940264259101488,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264279671552,pose_received,1606940264279118773,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264299860736,pose_received,1606940264299069358,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264320234752,pose_received,1606940264319069842,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264339975168,pose_received,1606940264339070927,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264360044032,pose_received,1606940264359072812,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264379860480,pose_received,1606940264379070897,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264399613952,pose_received,1606940264399084281,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264420119040,pose_received,1606940264419072266,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264449810688,pose_received,1606940264449070693,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264460086528,pose_received,1606940264459071536,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264479992320,pose_received,1606940264479070820,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264499830528,pose_received,1606940264499070905,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264520843776,pose_received,1606940264519060890,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264540199680,pose_received,1606940264539075875,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264559598080,pose_received,1606940264559076659,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264579821824,pose_received,1606940264579072544,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264599730432,pose_received,1606940264599069429,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264619899136,pose_received,1606940264619074714,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264640123136,pose_received,1606940264639071698,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264659633920,pose_received,1606940264659074583,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264679694080,pose_received,1606940264679070568,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264699986944,pose_received,1606940264699088553,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264720102144,pose_received,1606940264719077537,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264749979392,pose_received,1606940264749069365,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264760178176,pose_received,1606940264759071407,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264780271616,pose_received,1606940264779077292,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264799875072,pose_received,1606940264799070876,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264819631616,pose_received,1606940264819070761,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264839897344,pose_received,1606940264839070046,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264859783936,pose_received,1606940264859069431,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264879983360,pose_received,1606940264879076715,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264899937280,pose_received,1606940264899069800,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264920088320,pose_received,1606940264919094985,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264939951872,pose_received,1606940264939181569,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264959945472,pose_received,1606940264959071254,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264979627776,pose_received,1606940264979071739,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940264999997952,pose_received,1606940264999072024,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265019640832,pose_received,1606940265019073909,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265040330496,pose_received,1606940265039064494,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265069606144,pose_received,1606940265069069621,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265079691008,pose_received,1606940265079069463,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265099833088,pose_received,1606940265099070548,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265120078080,pose_received,1606940265119071533,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265139778560,pose_received,1606940265139078518,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265159810816,pose_received,1606940265159071103,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265180176896,pose_received,1606940265179069688,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265199667456,pose_received,1606940265199070772,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265219854592,pose_received,1606940265219069857,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265239866112,pose_received,1606940265239070642,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265260703232,pose_received,1606940265259070827,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265282241792,pose_received,1606940265281212200,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265299883520,pose_received,1606940265299073797,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265320662272,pose_received,1606940265319552579,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265339665152,pose_received,1606940265339069467,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265360028416,pose_received,1606940265359070551,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265379892224,pose_received,1606940265379070236,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265400334848,pose_received,1606940265399054221,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265420313856,pose_received,1606940265419068806,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265439994368,pose_received,1606940265439067391,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265459689216,pose_received,1606940265459072776,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265480037888,pose_received,1606940265479069961,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265501084672,pose_received,1606940265500057840,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265519808768,pose_received,1606940265519244929,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265549884672,pose_received,1606940265549070658,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265561624576,pose_received,1606940265559959595,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265579530496,pose_received,1606940265579070585,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265599895040,pose_received,1606940265599068770,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265620542208,pose_received,1606940265619053355,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265639996672,pose_received,1606940265639068640,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265659918592,pose_received,1606940265659173124,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265689762816,pose_received,1606940265689071352,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265699786752,pose_received,1606940265699069494,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265720245248,pose_received,1606940265719518976,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265740011008,pose_received,1606940265739073664,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265759848960,pose_received,1606940265759071949,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265780062464,pose_received,1606940265779073334,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265800179200,pose_received,1606940265799069518,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265820749056,pose_received,1606940265819226302,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265839970304,pose_received,1606940265839103188,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265859627264,pose_received,1606940265859073473,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265879595264,pose_received,1606940265879073058,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265899727616,pose_received,1606940265899071943,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265921224704,pose_received,1606940265919881623,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265940140544,pose_received,1606940265939057213,-1.570,0.000,0.000,-1.570,-1.570,-0.297
1606940265959994880,pose_received,1606940265959069597,-1.570,0.000,0.000,-1.570,-1.570,-0.297
